,cell2_bc1018,520_1,cell2_bc1010,522_1,cell3_bc1010,26607014,19607016,cell3_bc1011,523_1,cell3_bc1009,64607015,518_1,cell2_bc1011,516_1,13607008,cell3_bc1008,cell2_bc1019,521_1,cell3_bc1017,13607012,61607011,cell2_bc1012,cell2_bc1021,cell3_bc1001,21607010,cell2_bc1020,cell2_bc1016,519_1,cell3_bc1003,cell2_bc1022,cell3_bc1016,61607009,cell3_bc1015,cell2_bc1009,62607013,517_1,cell2_bc1015,cell2_bc1017
6.0,0.0334418780254493,0.0439298309322433,0.4860125294285451,20.31062773938133,0.1071843169864559,0.3000283876490018,0.8535517975582619,1.4813753220062773,0.500553176995731,3.676343741318204,9.242616471834449,0.4708064602797006,0.3695297527061207,0.3064503868586772,0.2981393635725358,0.4067723410089748,0.5267662810035183,0.2585055618159593,0.2873063344740618,0.7035721860557512,0.4187702490427494,0.1597242551142789,0.3417293299642023,0.4072673433409432,0.2500174921349832,1.9014329955478375,0.9867554206266012,0.2126736789915413,0.7364500789791649,0.2172202328240574,0.4265081276861525,0.8076670002769593,0.7668189158039946,0.4251833984158429,0.5155669470673208,0.4071975832339656,0.4468190165290174,0.4307699169941681
7.0,0.4265725861623464,3.8796752499386336,0.4908261833062292,0.273175367260687,0.8574420975996758,0.3846525439189162,0.9185250081673564,1.482440496972258,0.5752143835785937,0.1283620287470536,67.50194795998343,0.4825181112511371,0.3960064328989903,0.4147826637120942,15.440071730874,0.4431898798271642,0.5580999862396052,0.3263701951843825,0.3323461756096075,0.7217034503621559,0.4873951943518937,0.3615425377316956,0.398751588035095,0.4617690593164865,0.3045976258516532,15.62118272906619,0.2873373929435793,0.0386081031701508,0.3400966861181442,0.8864817081798886,0.2061974886630282,0.7562970172382986,0.0500101716234508,0.4594446791196975,0.5883251685461562,0.1971123616186449,2.606660286879563,0.239896480172349
7.5,,,,,,,,,,,,,,0.5443996892985771,,,,,,,,,,,,,,,,,,,,,,,,
8.0,0.4691102862060151,0.2674660070946114,1.0270971893736025,0.4590380491527269,0.3596336930153925,0.7892659688914769,0.8948903842535901,0.0931677207627391,0.7745276691816874,0.564957683473088,0.8183417410672558,0.7705629411568534,0.7121190836126233,0.6807566733682293,0.913360756827032,0.7701518885749794,12.357575936771994,0.0498237084590112,0.4516918553887117,0.7265323044395137,0.8518401984719807,0.9959568253520358,0.5531386295340094,0.7504386598084507,0.827273389618577,0.2536004673544302,0.7982198774749181,,0.9863780007025422,1.63280545362713,0.675939907366903,0.9413053713689732,2.0792722883007264,0.5658075238155238,0.6309802998654632,0.6808659118270236,0.4984968720456241,0.843355098211664
9.0,3.4613493586422828,0.1298963633475438,0.5274647142005555,0.2407867500126014,0.3942049113255527,20.41231029157312,0.8336446237749764,5.042214029058696,0.4838581880372386,0.3913078257034501,8.250444896501747,0.6707361338703695,0.5117687682638004,0.3534888319591198,0.3681438204906649,0.5323055044873765,2.562923870045585,1.5173158722426958,0.2955769529139442,0.4066512210725753,0.5401351140072502,0.743541932598573,1.452644568075309,0.4733062076268072,0.2923887470221116,0.9079283392863274,1.04881769792367,,0.8112240301843142,0.97166788641487,0.9537065820478852,0.803979008162324,0.2024094624989172,0.5083618022448477,0.5924209175329861,5.835250038871851,0.8143950404583782,0.7336211823441415
10.0,0.1567809536341658,29.46728087448785,0.7047192859926525,0.5801979918645874,1.491031522386956,1.90966917041438,0.9575329540470152,0.5404211720508565,1.1477996857585773,0.3782093903126194,,0.3693573750419056,0.3373391727029566,1.0150641149048478,0.6751055063220879,0.8909213381198573,9.165463064094864,0.0691372152155289,0.5101007805493964,41.98273883533065,0.2005562822885406,0.4155640385241981,0.4623419453681905,0.9879227422901822,1.1850795288049722,0.4615443594491322,0.8174128302364426,,1.154261395463652,1.7085205737580391,0.747110847960491,39.63774542475041,0.0500101716234508,0.8361878628289,1.0783811339898344,0.0699652884991855,0.155281799783084,0.239896480172349
10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2545909643034255,,
10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636541725955447,,
10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6096236012586584,,
10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5718978791203019,,
10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6209401007421701,,
10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1717975810208227,,
10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.051978183477495,,
10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5771768727213709,,
10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4969939291609688,,
11.0,,,,,,0.0567829918830201,0.9185250081673564,,,,0.1545869610445599,,,,0.6751055063220879,0.2787979814847771,0.2319892809544343,,,0.2332460619641431,0.2005562822885406,,,,0.3045976258516532,,,,,,,0.1283093113196239,,,0.4941403439145897,,,
12.0,,,,,,,,,,,,,,,,,0.5690834071492759,,,0.764068122464381,,0.7207609365647525,,,,,,,,,,,,,0.371015381557945,,,
12.5,,,,,,,,,,,,,,,,,2.8249210112794607,,,,,,,,,,,,,,,,,,,,,
13.0,,,,,,,,,,,,,,,,,0.6284524307444659,,,,,,,,,,,,,,,,,,,,,
14.0,,,,,,,,,,,0.669995938453359,,,,,,0.3590428064827645,,,,,,,,,,,,,,,,,,0.703875786646752,,,
15.0,0.318239158216248,0.0260783731482236,0.2190470323757115,0.0534004419542579,0.0693269279053598,,,0.6793647810782414,0.5974025246924861,0.1283620287470536,,0.1505039729289519,0.3373391727029566,0.0896245340353407,,0.2787979814847771,0.2319892809544343,4.354125859893738,0.0837416965646598,,,0.3615425377316956,0.2568900542648926,0.421042973525858,,0.1614361032550831,0.2873373929435793,0.038601255136536,0.3400966861181442,0.2142653041066245,0.2061974886630282,,0.0500101716234508,0.2494111959165273,,0.1971618191916448,0.1710077562613971,1.7675327465942512
16.0,1.0571370742496806,2.4555925297516947,0.5503803267995946,3.9263709086686815,22.29525489939553,68.11243841610553,0.881555756732286,0.5635118249614613,0.5466890750403313,0.4065539795983418,0.3996371327116989,0.5707865934516069,0.6148715445106266,0.4796117127495525,0.5975393398375666,0.5118750117696587,2.8383584656464644,1.156910572224436,10.266124892775272,0.5367434317474467,0.6328622166895381,,1.0542512689134802,0.4619032760883563,0.5966411633540536,0.4649497156910799,0.651862940567249,45.50498272546913,0.7328323763233124,0.4734759025931035,0.5569644227521906,0.6764733083562342,1.9139295889501544,3.5945717815996545,,8.093906160641055,82.00397896443356,0.4330962454043035
16.5,,,,,,,,0.2261025833321013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,0.1567809536341658,0.1930458333452886,0.2190470323757115,0.0534004419542579,0.0693269279053598,0.5185436649583247,0.9185250081673564,0.2205545735849819,0.5974025246924861,0.1283620287470536,25.81781275987884,0.1505039729289519,0.3373391727029566,0.0896245340353407,0.7337518414183349,0.2787979814847771,0.2319892809544343,0.0691372152155289,0.0837416965646598,0.2332460619641431,0.2005562822885406,,0.125681578758995,0.421042973525858,0.6989124032362197,0.1614361032550831,0.2873373929435793,0.038590765921061,0.3400966861181442,7.0234951914168855,0.2061974886630282,0.7491618887482591,0.2743367127691108,1.9093787769954256,,0.1971123616186449,1.087721099381897,0.4498499472716804
18.0,0.4225587614561468,0.1911092424056547,0.5831102705682176,0.3153467853515492,0.0537139388358934,0.3573586547408034,0.8792167371274431,0.340399949613319,0.5906758316788036,0.3947418449138951,0.4730323345731143,0.611674720879658,0.6547770881556425,0.4645596761668731,0.4714035370143506,0.5611304745768673,1.33785648824753,0.4137418849606884,0.3330981790479071,0.4657521890738891,0.6237051916206183,0.7471987758380271,0.3633765343535903,0.5093016229232685,0.4005015501183962,0.3114818430981496,0.7232239391216865,0.1395720598359612,0.903611460916459,0.4812888098471773,0.5110020017061245,0.8072776495823447,0.248464226373659,0.562451959136319,0.5751006101883804,0.5742582627394985,1.5356666514034851,0.1279608838372406
19.0,1.302733025409604,0.2218472060437807,1.523320685418481,2.164868285845703,1.827199616841528,0.0279615139750838,0.89811338628692,1.157693009143162,0.6309841280657512,2.2460817367706274,0.6690448342640049,0.1083177612107114,0.2305626015866165,0.6221276885572815,0.5729521208392433,0.7288626400191235,0.3240650176212373,0.5164494738093608,0.4376604985877654,0.7215944483920471,0.1121042847442414,0.8067586438911954,17.894728980613863,0.2456323827965648,0.4660328381660699,0.0083994666116426,0.5499645673422112,0.1153665037540811,0.8496517389112026,0.5134437597963056,9.692579198897906,0.8195965933298217,0.2883856461150375,0.6120170251523919,0.7132805140501226,2.5058505933840256,0.5467013579531053,0.6614837119839487
20.0,0.1107493646509676,0.4093637973632187,0.1801350270951731,0.1181013252738825,0.0357777477825429,1.6920629262768576,0.8486080211265509,0.2019084745089393,0.3327832818903484,0.0906395691652626,1.1261366570197588,0.108520718870411,0.2305626015866165,0.046393040077134,2.205987791510397,0.2077917878776237,0.1753679667529275,0.0329960104675712,0.0547550126413941,1.021648177942417,0.1119490528297453,1.2389023159274604,0.1623103688065784,0.6068872868669126,1.1850795288049722,2.397269998082605,0.2258940176460352,0.0582576014162751,0.5095293954077168,0.7521560595425135,0.8373888740302126,0.8492776258280417,0.5219562036994767,0.8361878628289,1.1137542854109157,0.1260513000159278,2.129192726270847,0.916314556973251
21.0,2.02386914236496,0.2109135691855251,0.628077300790411,0.38021823229593,0.3338113767457223,0.6156406416501828,0.9197769622012744,0.3845024782053546,0.7026836841175145,0.4994113501571564,0.593716749779258,0.670933291641643,0.7338018611452441,0.6556367938732833,0.849040649082952,0.6413534379389445,0.6561727419643323,0.5198025228871681,0.4327446264222387,0.7315384081280661,0.7816149312857715,0.8321061035169443,0.4541793353574894,0.575373178670107,0.6196640153508947,0.5751855483485193,0.750063282822017,2.560465926991639,0.8903850649762844,0.5343074597094873,0.6330418704323622,0.7407794950655916,1.2309200183617606,0.6330382125024795,0.7307109330123317,2.823311158476177,0.504130887310405,1.170051989443882
22.0,0.4514293450988259,0.1746210603632204,0.5966233236870315,0.3055937910883842,7.047113742107465,0.6086099255620165,0.8922321292109577,0.2114676620844919,0.5443764049316387,0.1803027690915763,0.1545869610445599,0.0342802061286818,0.5475675951123283,0.5281481986507812,0.592944820819829,0.0687744290772749,0.569977344305475,27.20574830137833,0.3593442813570491,0.5172732617146333,0.5968897607949872,0.7369652787437313,0.3903829495889696,0.4861803110824277,0.51370705048541,0.5068873654682556,3.0896572980494907,0.1981964782636716,0.765467031681134,0.5429281111393363,0.5633464713733104,0.6899669564105048,0.2827332531988477,0.5278407659034559,0.6325919562865883,0.5094046302398458,0.4391293557542265,0.8056265898839566
23.0,0.4106590914407161,0.0366516632924008,0.5698707084240717,0.0766326050374844,0.8774604611686648,0.4290513357356865,0.8891433421662532,0.0077721402478979,0.640229801820672,0.0398391526426035,11.34653032165932,0.6656999012044993,0.6020450411057646,0.5442678312129727,0.7337518414183349,0.6652130538131555,0.5727736118723785,0.4517254777770533,0.2117799958650409,0.011986304898396,0.7104704656159311,0.8740735299298119,0.1699731748511899,0.5798516890272604,0.6989124032362197,0.2842312594833354,0.7518839384686861,0.0588537793497819,0.8714513749067465,0.5065249545543403,0.5569644227521906,0.599329730446351,0.0071768446033248,0.0570534085910004,0.703875786646752,0.0883971940468226,0.0619528821188935,0.4303084306918932
24.0,0.6974832930324494,0.0090176847281503,0.1801350270951731,0.0209852045646338,0.0966085680893379,0.0279957871749016,0.9575329540470152,0.1880472381850458,0.4201937741562388,0.6241946930632013,0.0911570052434366,0.1085019640443198,0.2305626015866165,0.0466445828119825,0.2205203600588566,0.9087336570191528,0.1753679667529275,0.0330196791008255,0.5561514242421768,0.1595928672372605,0.2666629133505454,0.5277140433448938,0.6120949534184206,0.3026790421140357,0.1793369880688932,0.231640734544311,0.4085802209812335,0.1327549606159425,0.5307829437476577,0.3024360376694853,1.8982950409200692,0.1224120499107232,0.0240933787883681,0.6240947114120641,0.371015381557945,0.1260513000159278,0.6993990454835813,0.8213504663521526
25.0,1.743867944101305,0.3172173013915112,0.7047192859926525,0.5857557436540951,0.0694362639276651,0.0114007601170909,0.9575329540470152,0.5245321104612173,0.9310459716250512,0.6741301586278133,0.98639853705333,0.0271813500585005,0.2003060571892625,0.8576695794037855,1.5444732319546286,0.8909213381198573,0.8390913991754081,0.7277698578564896,0.5101007805493964,0.8981771149061157,1.295294479017679,1.0851040712285145,0.6120949534184206,0.9879227422901822,1.1269929568705854,0.6309667859699618,3.7489181286009945,0.0030820337294163,1.154261395463652,10.26980480965917,0.797435126988127,0.8490914033228839,0.0822702342809375,0.8361878628289,1.0783811339898344,0.0753812724139715,0.2985690803243801,1.7521446840578718
26.0,0.2132540474473394,0.0090176847281503,0.2995660048231526,0.0209719259326333,0.0357777477825429,0.0279384873359196,0.8486080211265509,0.0827609371073617,0.3327832818903484,0.0906395691652626,0.2941056453777663,0.1083177612107114,0.3919422327719581,0.0465222318715027,0.2200717312052096,0.2077917878776237,0.1753679667529275,3.1188030851994064,0.1251155416604167,0.1595928677994143,0.1119490528297453,0.2740664223796276,0.0763644517966106,0.2456323827965648,0.1793369880688932,0.2318072413360866,0.2258940176460352,0.0703019626034384,0.2575151537502242,0.4291563401207776,0.1582499660961672,0.1119536716534759,0.0240933787883681,0.3263967228226264,0.3106326154095114,0.1260513000159278,0.2405986718044584,0.820781001696234
27.0,0.4917840976172824,0.0056179547062603,0.2389821704592057,1.5060548326155905,0.0591428445117159,0.5119629714602997,0.9109054875534824,0.1857858498335865,0.6941808269569303,0.4656519487824201,0.6690339043224578,0.0159293166493886,0.7268364279646768,0.011038391216036,0.5729521208392433,0.6207541484789655,0.2803773153634813,0.5165724044753377,0.0547550126413941,0.453294031277138,0.6970178337481416,0.2740664223796276,0.3779393351905251,0.5714205811490207,0.1793369880688932,0.0084799697926355,0.2626450908668904,0.0016460561692612,0.9269889353423724,0.3039750078621308,0.2424090908454269,0.8196543970200988,0.1616020104533536,1.206140256519268,0.7132805140501226,0.6384406048426057,1.1393793173459494,0.6785977819864839
27.5,,,,,,,,,,,,,,,,,,,,,,,,,0.2911800413937844,,,,,,,,,,,,,
28.0,0.3908445210739135,0.1377627052264147,0.4908261833062292,0.2737264762181277,0.2358373152517646,0.3086283146036975,0.8868966233085394,0.3025847342745758,0.5283220744440731,0.3164528594100991,0.445376922246361,0.4825181112511371,0.3960064328989903,0.3946418540667806,0.3352745266851412,0.3956975511762693,0.5335614274017272,0.2677712304062005,0.2791558490615711,0.4232814492541836,0.4040252225802834,1.1306055377056798,0.3106915415938393,0.4272468893724808,0.2725537405477437,0.4702840995557573,0.5702214659688892,0.1469933946226038,0.7353044700532352,0.4241403239078124,0.439442233416225,0.6966913965863442,0.200086456293195,0.8193696357739861,0.494319663132609,0.446114918829238,0.8874379156703102,1.5040773690969615
29.0,0.360430760208123,0.0076056461995111,0.0201214401736027,37.04837692533948,0.0497172925381118,0.2620731120716706,0.8535517975582619,0.7320855478858015,0.4608377720515951,0.3185332226474426,0.4146645244116512,0.4599509029949135,0.3651497468224134,0.2834869427900848,0.2899363508599178,0.3826241628861194,0.1450504457633763,0.025003418971364,0.2873063344740618,0.4960804724736332,0.4042500523324406,1.1307824406093738,0.3106915415938393,0.3882881451621426,0.594336391427246,0.4297838958057768,1.9801471461925133,1.72728613265819,0.2992472412908397,0.417489834296855,0.4136374341199093,2.2184482718163383,0.1646557554903538,0.4251833984158429,0.5714941617629857,0.8471908764493269,0.7741119389711985,0.7767783175996955
29.5,,,,,,,,,,,,,,0.4141584468303481,,,,,,,,,,,,,,,,,,,,,,,,
30.0,0.3958062554803035,0.0699897845830412,0.5629769039050279,2.374552936075592,0.480606342045473,0.4385836189717719,0.8608714703103186,1.5921781142724134,,0.5839932826778915,0.5064945523501554,0.5644598722624615,0.4967591224875692,0.532060877477716,0.3782453505041335,0.4838821071291,0.5395613419221855,,0.3887902701973958,0.4811298428716535,30.280251491664085,0.0858051091890841,0.9858926590002643,2.7141066884388194,0.3646119125504581,0.4905282834387916,0.6469308048249133,0.0691447391116891,1.719806570389935,0.3920959974314757,1.2187239084330002,0.695576585557297,1.4335354046558435,1.54093683387879,0.6212564701353587,0.4935809966507413,0.0127929395737833,0.6552319272013583
31.0,0.4414870087548962,16.824514953463318,0.56573705223373,5.216696604150713,0.255690319659568,0.5029208974025757,0.8928432667813063,1.539770917773011,0.4617537699297661,0.4257683551096681,0.6643554661159023,0.5332063148675864,0.6148715445106266,0.0612003625615914,0.5843593946580586,0.5187520779054853,1.2405666544269929,,1.7481359906972185,0.5963316310489867,0.6860318181992064,0.7486217413993321,0.3838080943659249,0.4961284291169964,0.5949360637496424,0.5385588401533007,0.685558605001283,3.2278388104413147,1.6443139663710615,1.078906328545263,0.5599217892461061,0.5645079287366018,1.5460956359037905,1.0242280620788478,0.5707327281005447,39.17387607990175,2.394664281168225,
31.25,,,,,,,,,,,0.5925428897106852,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.5,,,,,,,,,,,0.6790145833128901,,,,,,,,,,,,,,,,0.8178671102069608,,,,,,,0.7400476803154632,,,,
31.75,,,,,,,,,,,0.6876838357158213,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,0.9948306741978308,2.881731784843223,22.65982512387162,1.927341794231355,0.2612799123216416,0.0081406905718121,0.8591858336835356,6.119125841226015,0.5050166520486976,0.3945133565448986,0.6876843344161286,0.5332063148675864,0.3695297527061207,0.4503386362341148,0.8318873628104829,0.4911906434199495,0.5954073219024967,1.9982079911756945,0.0057664205129609,0.531285729123413,0.7079760973906081,0.7226899616700029,,0.479220743704612,0.5795667335002903,0.0428332285446202,0.2105281072872047,0.6870134261969831,1.8347328078328664,0.1604249538737516,1.2005171188707424,0.6442609330016426,0.3982376067388053,0.4118562238169403,0.5466866761872838,0.5306828281512607,0.2129229276075901,1.0991960371448095
33.0,0.9446356131018436,0.1702520751699433,0.5262853794840383,0.1645779268525403,0.2781891070292308,0.3673203561687124,,6.051494415300021,0.4894482058429288,0.8482495281484933,0.4025070516202802,0.5913954258202512,0.3695297527061207,0.540853967605027,0.9325997576627127,0.5118750117696587,0.2137662887548623,0.7319932033069516,0.3499228902021342,0.4073881962451894,0.5401351140072502,2.360275093729272,0.3387321223112393,0.5572967966539618,3.8638244356990112,0.1419478761801932,0.6394049232398661,1.7637429858765503,0.7631991125652432,0.5289059199790633,0.5285369437494977,0.8994013382686966,0.2737335736425914,0.503387212920451,0.5924209175329861,0.4412275119466398,41.70062684276851,2.219777931128323
33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4843840540813614,,
33.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4843840540813614,,
34.0,0.1740041798522637,0.0090176847281503,0.759945367268835,0.0067137493061255,0.2585497229459575,0.9667718257551856,0.9575329540470152,0.8757692832449734,1.1477996857585773,0.6741301586278133,1.12683275441416,0.9005360565646029,0.9684391435996416,1.0155821558103093,1.6752254096577532,0.5802782771787478,0.0159651075527094,0.8255297126610466,1.805923442793545,0.8981771149061157,1.295294479017679,0.528241439530643,0.6886789856825735,0.9879227422901822,0.1793369880688932,0.666201492194071,0.1718573654905626,0.8241471228607098,1.154261395463652,0.3523883185878738,0.5765506310784123,0.8490914033228839,0.5219562036994767,0.1946304912095362,0.9283721216786714,0.9289888722994948,0.4086463345814525,0.2349763627585483
35.0,0.1567809536341658,0.0260783731482236,0.2190470323757115,0.0534004419542579,0.1568657682817525,0.0567829918830201,0.9185250081673564,0.1365991953140434,0.5974025246924861,0.1283620287470536,0.1545869610445599,0.1505039729289519,0.3373391727029566,0.0896245340353407,0.6751055063220879,0.2787979814847771,0.2319892809544343,0.0691372152155289,0.0837416965646598,0.2332460619641431,0.2005562822885406,0.3615425377316956,0.125681578758995,0.421042973525858,0.3045976258516532,0.1614361032550831,0.2873373929435793,0.0385838731763107,0.3400966861181442,0.2142653041066245,0.2061974886630282,0.1283093113196239,0.0500101716234508,0.2494111959165273,0.4941403439145897,0.1971123616186449,0.1710077562613971,0.239896480172349
36.0,0.4686946428913945,0.0052868247164768,0.6063409621735061,0.203918338468251,0.0227805664610065,0.4483983918670661,0.8829583639409223,0.3829246694557563,0.6874135104610557,0.1617388161082304,0.6429224172570348,0.6412152351619302,0.704859937099709,0.5824542448313079,0.5464583334360998,0.5964292827913813,0.6527727533648495,0.495321388030059,0.4366978258248354,0.7092311985273582,0.6992199445755786,0.6955186040267141,0.4389477291548289,0.5501766574758433,0.4455298628569484,0.5957108418723901,0.6701224939559335,0.0763833678812775,0.9145460612981936,0.1948059270658259,0.2531521475679218,0.7786711071825017,0.0972604320397244,0.6014773206669629,0.5561391989296498,0.637437283668134,0.3111737238564194,0.4234527601930597
37.0,0.4419904391789794,0.1572692418164483,0.5841469010755168,0.0079388073429312,0.2557301276129911,0.5737162899069598,0.8935164226950519,0.8558794460207988,0.5630077599017717,0.4537851987814039,0.664300134686699,0.6074551167887181,0.6148715445106266,0.5473461678963654,0.7090702960979725,0.5494135098569338,0.5770156864309005,0.1349753594141959,0.3589213442320674,0.6093827412086082,0.6860318181992064,0.7748902710240844,0.3838080943659249,0.4961284291169964,0.6874250219479614,0.5112493835605443,1.299910040471118,0.2000970999411094,0.7251501813126255,1.1481797703533456,0.5765506310784123,0.5645099068317029,0.143945435972743,0.5744882757283197,0.6189375404195817,0.199807839411979,0.4275562011350727,1.1869730193239392
38.0,0.4686946428913945,0.0069595924865563,0.6063409621735061,0.3776037593671209,0.1068411759645774,0.0131209001160279,0.91021690685905,0.1374890476813884,0.6874135104610557,0.0104302835563434,0.6428858937825327,0.6412152351619302,0.3919422327719581,64.45507409128226,0.5464583334360998,0.4972640347946037,0.275788797190009,0.495321388030059,0.0057886998336568,0.7092311985273582,0.5340842022670477,1.6424516752510083,2.680566773730236,0.5501766574758433,0.4455298628569484,0.5957108418723901,0.6701224939559335,0.0718107393752678,0.6974144504211692,0.5030671250887431,0.5431902946469154,0.5630261825611387,0.4348620693329971,0.6014773206669629,0.6012021248508944,0.637437283668134,0.5975955401950963,0.4237927663008943
39.0,0.4616418935141348,0.0031191021096015,0.5186000102748805,0.3201219384599124,0.136608967764865,0.3846155096843408,0.8834176625132477,0.206938048867443,0.5752143835785937,0.3860540337347381,0.4756047475856658,0.50913940218806,0.4157513347150138,0.3946418540667806,0.3666127892343637,0.4431898798271642,0.5580999862396052,0.3263701951843825,0.0069249839454113,0.450215507516533,0.4873951943518937,0.0958505073386916,0.0436144753866046,0.4617690593164865,0.3000708775198935,1.153706426072412,0.5816187325038968,0.0408283475188283,0.7608924734772817,0.4379688711305123,0.4674011247600606,0.7562970172382986,0.2333036019074524,0.4594446791196975,0.5883251685461562,0.4690815538660464,0.4330694978025532,0.6697318060849586
